2015193N.SOUDELOR.2015.08.04.1800.HIMARAWI-8-9.ir_resize.png,546,164,608,227,Typhoon (TY)
2015195N.SOUDELOR.2015.08.05.0000.HIMARAWI-8-9.ir_resize.png,529,162,592,224,Typhoon (TY)
2015199N.SOUDELOR.2015.08.05.0600.HIMARAWI-8-9.ir_resize.png,514,157,577,219,Typhoon (TY)
2015200N.SOUDELOR.2015.08.05.1200.HIMARAWI-8-9.ir_resize.png,501,156,563,218,Typhoon (TY)
2015201N.SOUDELOR.2015.08.05.1800.HIMARAWI-8-9.ir_resize.png,487,154,549,217,Typhoon (TY)
2015205N.SOUDELOR.2015.08.06.0000.HIMARAWI-8-9.ir_resize.png,471,149,533,212,Typhoon (TY)
2015209N.SOUDELOR.2015.08.06.0600.HIMARAWI-8-9.ir_resize.png,458,144,521,207,Typhoon (TY)
2015212N.SOUDELOR.2015.08.06.1200.HIMARAWI-8-9.ir_resize.png,446,141,508,203,Typhoon (TY)
2015215N.SOUDELOR.2015.08.06.1800.HIMARAWI-8-9.ir_resize.png,428,137,491,199,Typhoon (TY)
2015219N.SOUDELOR.2015.08.07.0000.HIMARAWI-8-9.ir_resize.png,416,132,478,194,Typhoon (TY)
2015224N.SOUDELOR.2015.08.07.0600.HIMARAWI-8-9.ir_resize.png,403,126,466,188,Typhoon (TY)
2015229N.SOUDELOR.2015.08.07.1200.HIMARAWI-8-9.ir_resize.png,391,119,453,182,Typhoon (TY)
2015237N.SOUDELOR.2015.08.07.1800.HIMARAWI-8-9.ir_resize.png,377,109,439,172,Typhoon (TY)
2015239N.SOUDELOR.2015.08.08.0000.HIMARAWI-8-9.ir_resize.png,356,107,418,169,Typhoon (TY)
2015241N.SOUDELOR.2015.08.08.0600.HIMARAWI-8-9.ir_resize.png,343,104,406,167,Typhoon (TY)
2015246N.SOUDELOR.2015.08.08.1200.HIMARAWI-8-9.ir_resize.png,333,98,396,161,Typhoon (TY)
2015252N.SOUDELOR.2015.08.08.1800.HIMARAWI-8-9.ir_resize.png,322,91,384,153,Severe Tropical Storm (STS)
2015258N.SOUDELOR.2015.08.09.0000.HIMARAWI-8-9.ir_resize.png,313,83,376,146,Tropical Storm (TS)
2015266N.SOUDELOR.2015.08.09.0600.HIMARAWI-8-9.ir_resize.png,304,73,367,136,Tropical Storm (TS)
2015278N.SOUDELOR.2015.08.09.1200.HIMARAWI-8-9.ir_resize.png,298,58,361,121,Tropical Depression (TD)
2015291N.SOUDELOR.2015.08.09.1800.HIMARAWI-8-9.ir_resize.png,303,42,366,104,Tropical Depression (TD)
2015302N.SOUDELOR.2015.08.10.0000.HIMARAWI-8-9.ir_resize.png,312,28,374,91,Tropical Depression (TD)
2015311N.SOUDELOR.2015.08.10.0600.HIMARAWI-8-9.ir_resize.png,321,17,383,79,Tropical Depression (TD)
2015319N.SOUDELOR.2015.08.10.1200.HIMARAWI-8-9.ir_resize.png,338,7,401,69,Tropical Depression (TD)
2015324N.SOUDELOR.2015.08.10.1800.HIMARAWI-8-9.ir_resize.png,349,1,412,63,Tropical Depression (TD)
2015182N.GONI.2015.08.18.0000.HIMARAWI-8-9.ir_resize.png,543,178,606,241,Typhoon (TY)
2015186N.GONI.2015.08.18.0600.HIMARAWI-8-9.ir_resize.png,526,173,588,236,Typhoon (TY)
2015187N.GONI.2015.08.18.1200.HIMARAWI-8-9.ir_resize.png,504,172,567,234,Typhoon (TY)
2015188N.GONI.2015.08.18.1800.HIMARAWI-8-9.ir_resize.png,483,171,546,233,Typhoon (TY)
2015189N.GONI.2015.08.19.0000.HIMARAWI-8-9.ir_resize.png,467,169,529,232,Typhoon (TY)
2015190N.GONI.2015.08.19.0600.HIMARAWI-8-9.ir_resize.png,448,168,511,231,Typhoon (TY)
2015189N.GONI.2015.08.19.1200.HIMARAWI-8-9.ir_resize.png,434,169,497,232,Typhoon (TY)
2015189N.GONI.2015.08.19.1800.HIMARAWI-8-9.ir_resize.png,419,169,482,232,Typhoon (TY)
2015188N.GONI.2015.08.20.0000.HIMARAWI-8-9.ir_resize.png,409,171,472,233,Typhoon (TY)
2015189N.GONI.2015.08.20.0600.HIMARAWI-8-9.ir_resize.png,402,169,464,232,Typhoon (TY)
2015190N.GONI.2015.08.20.1200.HIMARAWI-8-9.ir_resize.png,393,168,456,231,Typhoon (TY)
2015191N.GONI.2015.08.20.1800.HIMARAWI-8-9.ir_resize.png,383,167,446,229,Typhoon (TY)
2015192N.GONI.2015.08.21.0000.HIMARAWI-8-9.ir_resize.png,379,166,442,228,Typhoon (TY)
2015193N.GONI.2015.08.21.0600.HIMARAWI-8-9.ir_resize.png,373,164,436,227,Typhoon (TY)
2015193N.GONI.2015.08.21.1200.HIMARAWI-8-9.ir_resize.png,372,164,434,227,Typhoon (TY)
2015196N.GONI.2015.08.21.1800.HIMARAWI-8-9.ir_resize.png,374,161,437,223,Typhoon (TY)
2015201N.GONI.2015.08.22.0000.HIMARAWI-8-9.ir_resize.png,376,154,438,217,Typhoon (TY)
2015207N.GONI.2015.08.22.0600.HIMARAWI-8-9.ir_resize.png,377,147,439,209,Typhoon (TY)
2015213N.GONI.2015.08.22.1200.HIMARAWI-8-9.ir_resize.png,382,139,444,202,Typhoon (TY)
2015224N.GONI.2015.08.22.1800.HIMARAWI-8-9.ir_resize.png,383,126,446,188,Typhoon (TY)
2015231N.GONI.2015.08.23.0000.HIMARAWI-8-9.ir_resize.png,384,117,447,179,Typhoon (TY)
2015238N.GONI.2015.08.23.0600.HIMARAWI-8-9.ir_resize.png,387,108,449,171,Typhoon (TY)
2015245N.GONI.2015.08.23.1200.HIMARAWI-8-9.ir_resize.png,393,99,456,162,Typhoon (TY)
2015252N.GONI.2015.08.23.1800.HIMARAWI-8-9.ir_resize.png,401,91,463,153,Typhoon (TY)
2015262N.GONI.2015.08.24.0000.HIMARAWI-8-9.ir_resize.png,417,78,479,141,Typhoon (TY)
2015279N.GONI.2015.08.24.0600.HIMARAWI-8-9.ir_resize.png,436,57,498,119,Typhoon (TY)
2015296N.GONI.2015.08.24.1200.HIMARAWI-8-9.ir_resize.png,453,36,516,98,Typhoon (TY)
2015317N.GONI.2015.08.24.1800.HIMARAWI-8-9.ir_resize.png,467,9,529,72,Typhoon (TY)
2015156N.VAMCO.2015.09.13.0000.HIMARAWI-8-9.ir_resize.png,254,211,317,273,Tropical Depression (TD)
2015156N.VAMCO.2015.09.13.0600.HIMARAWI-8-9.ir_resize.png,246,211,308,273,Tropical Depression (TD)
2015153N.VAMCO.2015.09.13.1200.HIMARAWI-8-9.ir_resize.png,236,214,298,277,Tropical Depression (TD)
2015151N.VAMCO.2015.09.13.1800.HIMARAWI-8-9.ir_resize.png,228,217,291,279,Tropical Storm (TS)
2015150N.VAMCO.2015.09.14.0000.HIMARAWI-8-9.ir_resize.png,222,218,284,281,Tropical Storm (TS)
2015156N.VAMCO.2015.09.14.0600.HIMARAWI-8-9.ir_resize.png,214,211,277,273,Tropical Storm (TS)
2015156N.VAMCO.2015.09.14.1200.HIMARAWI-8-9.ir_resize.png,204,211,267,273,Tropical Storm (TS)
2015158N.VAMCO.2015.09.14.1800.HIMARAWI-8-9.ir_resize.png,184,208,247,271,Tropical Storm (TS)
2015153N.VAMCO.2015.09.15.0000.HIMARAWI-8-9.ir_resize.png,171,214,233,277,Tropical Depression (TD)
2015143N.VAMCO.2015.09.15.0600.HIMARAWI-8-9.ir_resize.png,166,227,228,289,Tropical Depression (TD)
2015168N.DUJUAN.2015.09.22.1800.HIMARAWI-8-9.ir_resize.png,549,196,612,258,Tropical Storm (TS)
2015175N.DUJUAN.2015.09.23.0000.HIMARAWI-8-9.ir_resize.png,536,187,598,249,Tropical Storm (TS)
2015175N.DUJUAN.2015.09.23.0600.HIMARAWI-8-9.ir_resize.png,524,187,587,249,Tropical Storm (TS)
2015178N.DUJUAN.2015.09.23.1200.HIMARAWI-8-9.ir_resize.png,516,183,578,246,Tropical Storm (TS)
2015179N.DUJUAN.2015.09.23.1800.HIMARAWI-8-9.ir_resize.png,512,182,574,244,Tropical Storm (TS)
2015182N.DUJUAN.2015.09.24.0000.HIMARAWI-8-9.ir_resize.png,507,178,569,241,Tropical Storm (TS)
2015186N.DUJUAN.2015.09.24.0600.HIMARAWI-8-9.ir_resize.png,501,173,563,236,Severe Tropical Storm (STS)
2015187N.DUJUAN.2015.09.24.1200.HIMARAWI-8-9.ir_resize.png,498,172,561,234,Severe Tropical Storm (STS)
2015189N.DUJUAN.2015.09.24.1800.HIMARAWI-8-9.ir_resize.png,497,169,559,232,Severe Tropical Storm (STS)
2015191N.DUJUAN.2015.09.25.0000.HIMARAWI-8-9.ir_resize.png,494,167,557,229,Severe Tropical Storm (STS)
2015194N.DUJUAN.2015.09.25.0600.HIMARAWI-8-9.ir_resize.png,489,163,552,226,Typhoon (TY)
2015197N.DUJUAN.2015.09.25.1200.HIMARAWI-8-9.ir_resize.png,484,159,547,222,Typhoon (TY)
2015203N.DUJUAN.2015.09.25.1800.HIMARAWI-8-9.ir_resize.png,481,152,543,214,Typhoon (TY)
2015209N.DUJUAN.2015.09.26.0000.HIMARAWI-8-9.ir_resize.png,472,144,534,207,Typhoon (TY)
2015216N.DUJUAN.2015.09.26.0600.HIMARAWI-8-9.ir_resize.png,464,136,527,198,Typhoon (TY)
2015219N.DUJUAN.2015.09.26.1200.HIMARAWI-8-9.ir_resize.png,454,132,517,194,Typhoon (TY)
2015222N.DUJUAN.2015.09.26.1800.HIMARAWI-8-9.ir_resize.png,444,128,507,191,Typhoon (TY)
2015223N.DUJUAN.2015.09.27.0000.HIMARAWI-8-9.ir_resize.png,437,127,499,189,Typhoon (TY)
2015225N.DUJUAN.2015.09.27.0600.HIMARAWI-8-9.ir_resize.png,428,124,491,187,Typhoon (TY)
2015227N.DUJUAN.2015.09.27.1200.HIMARAWI-8-9.ir_resize.png,417,122,479,184,Typhoon (TY)
2015230N.DUJUAN.2015.09.27.1800.HIMARAWI-8-9.ir_resize.png,404,118,467,181,Typhoon (TY)
2015233N.DUJUAN.2015.09.28.0000.HIMARAWI-8-9.ir_resize.png,392,114,454,177,Typhoon (TY)
2015241N.DUJUAN.2015.09.28.0600.HIMARAWI-8-9.ir_resize.png,379,104,442,167,Typhoon (TY)
2015243N.DUJUAN.2015.09.28.1200.HIMARAWI-8-9.ir_resize.png,356,102,418,164,Typhoon (TY)
2015243N.DUJUAN.2015.09.28.1800.HIMARAWI-8-9.ir_resize.png,343,102,406,164,Typhoon (TY)
2015249N.DUJUAN.2015.09.29.0000.HIMARAWI-8-9.ir_resize.png,329,94,392,157,Severe Tropical Storm (STS)
2015256N.DUJUAN.2015.09.29.0600.HIMARAWI-8-9.ir_resize.png,316,86,378,148,Tropical Storm (TS)
2015264N.DUJUAN.2015.09.29.1200.HIMARAWI-8-9.ir_resize.png,298,76,361,138,Tropical Depression (TD)
2015274N.DUJUAN.2015.09.29.1800.HIMARAWI-8-9.ir_resize.png,292,63,354,126,Tropical Depression (TD)
2015279N.DUJUAN.2015.09.30.0000.HIMARAWI-8-9.ir_resize.png,294,57,357,119,Tropical Depression (TD)
2015287N.DUJUAN.2015.09.30.0600.HIMARAWI-8-9.ir_resize.png,302,47,364,109,Tropical Depression (TD)
2015126N.MUJIGAE.2015.09.30.1800.HIMARAWI-8-9.ir_resize.png,423,248,486,311,Tropical Depression (TD)
2015139N.MUJIGAE.2015.10.01.0000.HIMARAWI-8-9.ir_resize.png,408,232,471,294,Tropical Depression (TD)
2015145N.MUJIGAE.2015.10.01.0600.HIMARAWI-8-9.ir_resize.png,391,224,453,287,Tropical Depression (TD)
2015152N.MUJIGAE.2015.10.01.1200.HIMARAWI-8-9.ir_resize.png,377,216,439,278,Tropical Storm (TS)
2015158N.MUJIGAE.2015.10.01.1800.HIMARAWI-8-9.ir_resize.png,359,208,422,271,Tropical Storm (TS)
2015164N.MUJIGAE.2015.10.02.0000.HIMARAWI-8-9.ir_resize.png,344,201,407,263,Tropical Storm (TS)
2015165N.MUJIGAE.2015.10.02.0600.HIMARAWI-8-9.ir_resize.png,329,199,392,262,Tropical Storm (TS)
2015169N.MUJIGAE.2015.10.02.1200.HIMARAWI-8-9.ir_resize.png,316,194,378,257,Severe Tropical Storm (STS)
2015177N.MUJIGAE.2015.10.02.1800.HIMARAWI-8-9.ir_resize.png,301,184,363,247,Severe Tropical Storm (STS)
2015185N.MUJIGAE.2015.10.03.0000.HIMARAWI-8-9.ir_resize.png,287,174,349,237,Severe Tropical Storm (STS)
2015189N.MUJIGAE.2015.10.03.0600.HIMARAWI-8-9.ir_resize.png,273,169,336,232,Severe Tropical Storm (STS)
2015195N.MUJIGAE.2015.10.03.1200.HIMARAWI-8-9.ir_resize.png,261,162,323,224,Typhoon (TY)
2015197N.MUJIGAE.2015.10.03.1800.HIMARAWI-8-9.ir_resize.png,246,159,308,222,Typhoon (TY)
2015205N.MUJIGAE.2015.10.04.0000.HIMARAWI-8-9.ir_resize.png,237,149,299,212,Typhoon (TY)
2015213N.MUJIGAE.2015.10.04.0600.HIMARAWI-8-9.ir_resize.png,223,139,286,202,Typhoon (TY)
2015219N.MUJIGAE.2015.10.04.1200.HIMARAWI-8-9.ir_resize.png,213,132,276,194,Typhoon (TY)
2015226N.MUJIGAE.2015.10.04.1800.HIMARAWI-8-9.ir_resize.png,203,123,266,186,Severe Tropical Storm (STS)
2015236N.MUJIGAE.2015.10.05.0000.HIMARAWI-8-9.ir_resize.png,196,111,258,173,Tropical Depression (TD)
2015159N.KOPPU.2015.10.14.0000.HIMARAWI-8-9.ir_resize.png,548,207,611,269,Tropical Storm (TS)
2015157N.KOPPU.2015.10.14.0600.HIMARAWI-8-9.ir_resize.png,532,209,594,272,Tropical Storm (TS)
2015156N.KOPPU.2015.10.14.1200.HIMARAWI-8-9.ir_resize.png,518,211,581,273,Tropical Storm (TS)
2015155N.KOPPU.2015.10.14.1800.HIMARAWI-8-9.ir_resize.png,506,212,568,274,Tropical Storm (TS)
2015154N.KOPPU.2015.10.15.0000.HIMARAWI-8-9.ir_resize.png,489,213,552,276,Tropical Storm (TS)
2015155N.KOPPU.2015.10.15.0600.HIMARAWI-8-9.ir_resize.png,468,212,531,274,Severe Tropical Storm (STS)
2015155N.KOPPU.2015.10.15.1200.HIMARAWI-8-9.ir_resize.png,456,212,518,274,Severe Tropical Storm (STS)
2015155N.KOPPU.2015.10.15.1800.HIMARAWI-8-9.ir_resize.png,444,212,507,274,Typhoon (TY)
2015157N.KOPPU.2015.10.16.0000.HIMARAWI-8-9.ir_resize.png,433,209,496,272,Typhoon (TY)
2015156N.KOPPU.2015.10.16.0600.HIMARAWI-8-9.ir_resize.png,421,211,483,273,Typhoon (TY)
2015157N.KOPPU.2015.10.16.1200.HIMARAWI-8-9.ir_resize.png,414,209,477,272,Typhoon (TY)
2015158N.KOPPU.2015.10.16.1800.HIMARAWI-8-9.ir_resize.png,407,208,469,271,Typhoon (TY)
2015158N.KOPPU.2015.10.17.0000.HIMARAWI-8-9.ir_resize.png,399,208,462,271,Typhoon (TY)
2015158N.KOPPU.2015.10.17.0600.HIMARAWI-8-9.ir_resize.png,391,208,453,271,Typhoon (TY)
2015159N.KOPPU.2015.10.17.1200.HIMARAWI-8-9.ir_resize.png,382,207,444,269,Typhoon (TY)
2015161N.KOPPU.2015.10.17.1800.HIMARAWI-8-9.ir_resize.png,369,204,432,267,Typhoon (TY)
2015160N.KOPPU.2015.10.18.0000.HIMARAWI-8-9.ir_resize.png,363,206,426,268,Typhoon (TY)
2015161N.KOPPU.2015.10.18.0600.HIMARAWI-8-9.ir_resize.png,361,204,423,267,Typhoon (TY)
2015163N.KOPPU.2015.10.18.1200.HIMARAWI-8-9.ir_resize.png,359,202,422,264,Typhoon (TY)
2015170N.KOPPU.2015.10.18.1800.HIMARAWI-8-9.ir_resize.png,351,193,413,256,Severe Tropical Storm (STS)
2015172N.KOPPU.2015.10.19.0000.HIMARAWI-8-9.ir_resize.png,346,191,408,253,Severe Tropical Storm (STS)
2015178N.KOPPU.2015.10.19.0600.HIMARAWI-8-9.ir_resize.png,344,183,407,246,Tropical Storm (TS)
2015184N.KOPPU.2015.10.19.1200.HIMARAWI-8-9.ir_resize.png,346,176,408,238,Tropical Storm (TS)
2015187N.KOPPU.2015.10.19.1800.HIMARAWI-8-9.ir_resize.png,348,172,411,234,Tropical Storm (TS)
2015189N.KOPPU.2015.10.20.0000.HIMARAWI-8-9.ir_resize.png,352,169,414,232,Tropical Storm (TS)
2015191N.KOPPU.2015.10.20.0600.HIMARAWI-8-9.ir_resize.png,358,167,421,229,Tropical Storm (TS)
2015192N.KOPPU.2015.10.20.1200.HIMARAWI-8-9.ir_resize.png,364,166,427,228,Tropical Storm (TS)
2015192N.KOPPU.2015.10.20.1800.HIMARAWI-8-9.ir_resize.png,371,166,433,228,Tropical Storm (TS)
2015193N.KOPPU.2015.10.21.0000.HIMARAWI-8-9.ir_resize.png,374,164,437,227,Tropical Storm (TS)
2015194N.KOPPU.2015.10.21.0600.HIMARAWI-8-9.ir_resize.png,377,163,439,226,Tropical Depression (TD)
2015135N.IN-FA.2015.11.22.0000.HIMARAWI-8-9.ir_resize.png,551,237,613,299,Typhoon (TY)
2015142N.IN-FA.2015.11.22.0600.HIMARAWI-8-9.ir_resize.png,533,228,596,291,Typhoon (TY)
2015146N.IN-FA.2015.11.22.1200.HIMARAWI-8-9.ir_resize.png,517,223,579,286,Typhoon (TY)
2015153N.IN-FA.2015.11.22.1800.HIMARAWI-8-9.ir_resize.png,503,214,566,277,Typhoon (TY)
2015158N.IN-FA.2015.11.23.0000.HIMARAWI-8-9.ir_resize.png,493,208,556,271,Typhoon (TY)
2015165N.IN-FA.2015.11.23.0600.HIMARAWI-8-9.ir_resize.png,488,199,551,262,Typhoon (TY)
2015172N.IN-FA.2015.11.23.1200.HIMARAWI-8-9.ir_resize.png,487,191,549,253,Typhoon (TY)
2015179N.IN-FA.2015.11.23.1800.HIMARAWI-8-9.ir_resize.png,489,182,552,244,Typhoon (TY)
2015186N.IN-FA.2015.11.24.0000.HIMARAWI-8-9.ir_resize.png,493,173,556,236,Typhoon (TY)
2015188N.IN-FA.2015.11.24.0600.HIMARAWI-8-9.ir_resize.png,504,171,567,233,Typhoon (TY)
2015191N.IN-FA.2015.11.24.1200.HIMARAWI-8-9.ir_resize.png,514,167,577,229,Severe Tropical Storm (STS)
2015194N.IN-FA.2015.11.24.1800.HIMARAWI-8-9.ir_resize.png,524,163,587,226,Severe Tropical Storm (STS)
2015195N.IN-FA.2015.11.25.0000.HIMARAWI-8-9.ir_resize.png,532,162,594,224,Tropical Storm (TS)
2015199N.IN-FA.2015.11.25.0600.HIMARAWI-8-9.ir_resize.png,542,157,604,219,Tropical Storm (TS)
2015207N.IN-FA.2015.11.25.1200.HIMARAWI-8-9.ir_resize.png,552,147,614,209,Tropical Storm (TS)
201593N.MELOR.2015.12.11.1200.HIMARAWI-8-9.ir_resize.png,554,289,617,352,Tropical Storm (TS)
201598N.MELOR.2015.12.11.1800.HIMARAWI-8-9.ir_resize.png,539,283,602,346,Tropical Storm (TS)
2015102N.MELOR.2015.12.12.0000.HIMARAWI-8-9.ir_resize.png,524,278,587,341,Tropical Storm (TS)
2015109N.MELOR.2015.12.12.0600.HIMARAWI-8-9.ir_resize.png,513,269,576,332,Tropical Storm (TS)
2015112N.MELOR.2015.12.12.1200.HIMARAWI-8-9.ir_resize.png,496,266,558,328,Severe Tropical Storm (STS)
2015115N.MELOR.2015.12.12.1800.HIMARAWI-8-9.ir_resize.png,483,262,546,324,Typhoon (TY)
2015119N.MELOR.2015.12.13.0000.HIMARAWI-8-9.ir_resize.png,472,257,534,319,Typhoon (TY)
2015123N.MELOR.2015.12.13.0600.HIMARAWI-8-9.ir_resize.png,457,252,519,314,Typhoon (TY)
2015124N.MELOR.2015.12.13.1200.HIMARAWI-8-9.ir_resize.png,444,251,507,313,Typhoon (TY)
2015125N.MELOR.2015.12.13.1800.HIMARAWI-8-9.ir_resize.png,429,249,492,312,Typhoon (TY)
2015125N.MELOR.2015.12.14.0000.HIMARAWI-8-9.ir_resize.png,416,249,478,312,Typhoon (TY)
